from,to,distance,road_type,road_name,oneway
299879215,299879280,61.9431480556161,residential,VGP Selva Nagar Main Road,False
299879215,299879312,26.97892145601661,residential,VGP Selva Nagar 2nd Street,False
299879215,11171763005,109.05783360807546,residential,,False
299879241,338406414,14.049089595144256,residential,Bhuvaneswary Nagar 1st Main Road,False
299879241,338223258,102.72830997817361,residential,VGP Selva Nagar 2nd Street,False
299879241,4239226795,128.4115751432864,residential,Bhuvaneswary Nagar 1st Main Road,False
299879259,299879280,74.9513979868799,residential,VGP Selva Nagar 1st Street,False
299879259,338223258,62.25437100830983,residential,VGP Selva Nagar 2nd Main Road,False
299879259,4294274188,121.86102730791428,residential,VGP Selva Nagar 1st Street,False
299879272,6245918932,138.5994302002334,residential,Bhuvaneswary Nagar 1st Main Road,False
299879272,1457503217,186.6214698214681,residential,Muthu Krishnan Street,False
299879272,338406416,83.16490688902876,residential,Chandru Street,False
299879280,338282605,65.95054138431254,residential,VGP Selva Nagar Main Road,False
299879280,299879215,61.9431480556161,residential,VGP Selva Nagar Main Road,False
299879280,299879259,74.9513979868799,residential,VGP Selva Nagar 1st Street,False
299879312,338223258,48.119242944002714,residential,VGP Selva Nagar 2nd Street,False
299879312,299879215,26.97892145601661,residential,VGP Selva Nagar 2nd Street,False
299879312,1768289876,255.45579540118655,residential,VGP Selva Nagar 1st Main Road,False
299879508,291018468,65.57825719709297,residential,Lake View Road,False
299879508,300165125,61.291829795289594,residential,Bhavathi Amman Koil Street,False
299879508,299385806,279.22712636221183,residential,Lake View Road,False
299879549,2167149180,33.414972920723166,residential,Bhavathi Amman Koil Street,False
299879549,299882980,19.502815840494737,residential,3rd Street,False
299879549,6307339499,62.525938547122756,residential,3rd Street,False
299879549,2230781452,139.53031107381133,residential,Bhavathi Amman Koil Street,False
299880309,7826460029,35.061599336119535,tertiary,Pillayar koil street,False
299880309,2168960244,195.30792406984136,tertiary,Pillayar koil street,False
299880309,11632563868,42.20711250820641,residential,,False
299880374,300193495,61.48809026480156,tertiary,Cart Track Road,False
299880374,2168960212,56.38428530722428,tertiary,Nethaji Road,False
299880374,330410528,5.433810921764435,tertiary,Nethaji Road,False
299880376,339291907,19.84201297558584,tertiary,Cart Track Road,False
299880376,339291912,29.156364607178176,tertiary,Cart Track Road,False
299880376,339291913,74.37200380828084,residential,,False
299880408,366081912,46.99077142518297,residential,Nehru Nagar 1st Main Road,False
299880408,366081910,71.88945823736407,tertiary,Cart Track Road,False
299880408,366081918,120.04793733169623,tertiary,Cart Track Road,False
299880454,330410500,269.5123500404683,residential,Karunanidhi Street,False
299880454,7826160025,91.12626741279254,residential,,False
299880454,313444565,36.47568948460472,tertiary,Nethaji Road,False
299880454,11190075837,40.923533007803854,tertiary,Nethaji Road,False
299880477,330410527,25.400058937614265,residential,,False
299880477,6445038355,93.60988693420609,residential,,False
299880477,11626010093,37.94647496797498,residential,,False
299880477,11626010095,44.615461708542576,residential,,False
299880479,313444567,58.655602797776616,residential,,False
299880479,300159776,55.95345481695165,residential,,False
299880479,313444569,124.98848638585751,residential,,False
299880497,7826394719,36.220744935710385,residential,,False
299880497,330410527,68.39024678348815,residential,,False
299880497,11190038634,31.785945143277576,residential,,False
299880505,300159776,89.34350335267118,residential,,False
299880505,6245847122,53.282062034202625,residential,,False
299880505,299880546,49.4307606356618,residential,,False
299880546,299880505,49.4307606356618,residential,,False
299880546,299880562,163.31866097455438,residential,,False
299880546,11043431556,68.51114325544674,residential,,False
299880547,300159828,26.387129073961752,residential,,False
299880562,299880546,163.31866097455438,residential,,False
299880589,7826460030,43.44303172725671,tertiary,Pillayar koil street,False
299880589,299880590,94.13766761760945,tertiary,,False
299880589,11801377581,33.39618074929928,tertiary,Pillayar koil street,False
299880590,300193662,21.57795678044632,tertiary,,False
299880590,299880589,94.13766761760945,tertiary,,False
299880590,300193588,277.0215911830246,residential,,False
299880590,2168960212,243.60727081155312,"['residential', 'living_street']",,False
299880823,299880839,84.67295464014767,residential,,False
299880831,300304088,80.92962533831036,residential,,False
299880831,338440047,40.72553808383602,residential,,False
299880831,299382923,155.4108557349746,residential,Mohanapuri 5th Street,False
299880833,6497689886,35.338088494230846,residential,,False
299880833,300165074,81.19444884833021,residential,,False
299880833,299880835,53.68697766773443,residential,,False
299880835,6307234631,70.81763333095178,residential,,False
299880835,6304903884,46.30932882538081,residential,,False
299880835,299880833,53.68697766773443,residential,,False
299880839,300304089,4.375481521394426,residential,,False
299880839,299880823,84.67295464014767,residential,,False
299880839,3238555683,197.96859578543103,residential,,False
299880845,300164885,74.07582307792622,residential,,False
299880845,300164884,110.64896610029456,residential,,False
299880845,2167027860,69.13684535680233,residential,,False
299880851,299880853,91.57644469628028,residential,,False
299880853,338222927,45.21919945042332,residential,,False
299880853,299880851,91.57644469628028,residential,,False
299880853,299880900,39.454516892079695,residential,,False
299880855,299883712,66.01225324186188,residential,,False
299880900,299883719,191.84183955869608,residential,,False
299880900,299880853,39.454516892079695,residential,,False
299880900,299878329,115.44735742514544,residential,,False
299880913,338222927,98.29374749324492,residential,,False
299881054,299881935,232.08917882366802,residential,4th Cross Street,False
299881054,3875133338,18.517952638292353,residential,2nd Cross Road,False
299881054,299881932,44.43136703103364,residential,2nd Cross Road,False
299881056,11618453820,42.77470341584572,residential,,False
299881056,299881935,4.535085899093227,residential,,False
299881056,299883311,81.66738322323755,residential,,False
299881747,299385830,54.26653387174844,residential,Mahalakshmi Nagar 8th Cross Street,False
299881747,2167149073,41.437073045317234,residential,Mahalakshmi Nagar 8th Cross Street,False
299881747,299881748,178.30152430772853,residential,"['9th Cross Street', '2nd Cross Street']",False
299881748,2167149075,48.45244070452231,tertiary,Brindavan Nagar Main Road,False
299881748,300165255,12.682192571957259,tertiary,Brindavan Nagar Main Road,False
299881748,299881747,178.30152430772853,residential,"['9th Cross Street', '2nd Cross Street']",False
299881750,6497689886,93.90312755781588,residential,,False
299881750,300304088,29.540068222847243,residential,,False
299881750,299382923,52.412998403596134,residential,,False
299881772,300304364,36.47198746145103,residential,,False
299881867,6445046904,34.63458218495272,residential,,False
299881867,299383250,95.47788385592179,residential,,False
299881867,2167149162,71.37414698739244,residential,,False
299881932,299883577,231.9885382804684,residential,,False
299881932,299881054,44.43136703103364,residential,2nd Cross Road,False
299881932,299883310,39.44955765951538,residential,2nd Cross Road,False
299881935,299881056,4.535085899093227,residential,,False
299881935,299883577,40.705740288278975,residential,,False
299881935,299881054,232.08917882366802,residential,4th Cross Street,False
299881938,299878686,13.442128294092205,residential,,False
299881938,299878685,76.53082489910919,residential,,False
299881938,3875696357,201.61624740928093,residential,,False
299881944,300464009,13.855115041910663,residential,,False
299881944,11794953392,220.051081051491,residential,"['MGR Nagar 5th Main Road', 'Andal Nagar Extension 2nd Street']",False
299881944,6307239350,167.7645019865264,residential,,False
299881945,6498321179,47.70834458705552,residential,,False
299882980,299879549,19.502815840494737,residential,3rd Street,False
299882980,300304363,179.61056557055622,residential,,False
299882980,299883595,133.86996664806463,residential,3rd Street,False
299883186,299883187,299.31548821859036,residential,,False
299883186,299883878,65.09567958633039,residential,Ram Nagar Main Road,False
299883186,299884000,9.426298380454677,residential,Ram Nagar Main Road,False
299883187,299883186,299.31548821859036,residential,,False
299883187,299883205,57.76687636347538,residential,,False
299883187,299883188,13.538550817740026,residential,,False
299883188,300185261,32.30653509881715,residential,,False
299883188,300185214,58.65737676355286,residential,,False
299883188,299883187,13.538550817740026,residential,,False
299883205,300464383,51.228955245116126,residential,,False
299883205,299883187,57.76687636347538,residential,,False
299883205,299883765,147.38701184185712,residential,,False
299883205,300464378,85.14040223014209,residential,,False
299883210,300185300,14.396185851868559,residential,,False
299883210,313857689,146.36291594305573,residential,,False
299883210,6451658877,36.15711970275633,residential,,False
299883297,300165222,77.85914660144171,residential,Main Road,False
299883297,338406658,82.39229268717526,primary,Velachery Bypass Road,True
299883303,299878653,40.91465225757501,residential,1st Cross Street,False
299883303,338406648,135.34185058626682,residential,,False
299883303,11033890689,118.0617804452786,residential,1st Cross Street,False
299883305,5458540727,66.10884015986232,residential,,False
299883308,3875133338,69.6981231543363,residential,,False
299883310,299878655,292.6166004760742,residential,,False
299883310,299878653,71.69935703924084,residential,,False
299883310,299881932,39.44955765951538,residential,2nd Cross Road,False
299883311,2167149063,25.320753731601727,residential,,False
299883311,299881056,81.66738322323755,residential,,False
299883311,299883586,189.36963116202963,residential,,False
299883320,12244063246,20.26866762148169,secondary,Velachery Main Road,False
299883320,299883324,178.36991668499596,residential,,False
299883320,325210402,398.42716155077983,secondary,Velachery Main Road,False
299883324,2407565215,40.1149766770441,residential,,False
299883324,4335419614,56.587925688279554,residential,,False
299883324,299883320,178.36991668499596,residential,,False
299883329,325208249,71.48578054698379,residential,,False
299883329,300464465,194.29082850255435,primary,Velachery Bypass Road,True
299883330,338406648,107.46959720721661,primary,Velachery Bypass Road,True
299883330,3875133337,209.03358884501182,residential,,False
299883577,299881935,40.705740288278975,residential,,False
299883577,299881932,231.9885382804684,residential,,False
299883577,2167149063,91.62396158916741,residential,,False
299883586,7806740579,41.62102264634055,residential,,False
299883586,338440036,58.25199138101356,residential,,False
299883586,300184940,46.441496894588795,residential,,False
299883586,299883311,189.36963116202963,residential,,False
299883587,6444993156,19.45830398775974,residential,Main Road,False
299883587,2167149156,24.10417848881537,residential,2nd Main Road,False
299883587,2167149164,302.9586562169082,residential,Main Road,False
299883594,300463599,113.78272128038495,residential,5th Main Road,False
299883594,299883595,44.13983669453104,residential,,False
299883594,11304038196,128.05742987993,residential,,False
299883595,300463611,93.11569643021693,residential,4th Main Road,False
299883595,299883594,44.13983669453104,residential,,False
299883595,299882980,133.86996664806466,residential,3rd Street,False
299883685,11043635649,14.051208512914425,residential,,False
